-0.468588,-0.507132,-6.35163,-6.87409,2.67896,-0.129031,0.076892,0.0294653,0.00203059
-0.446898,-0.481337,-6.05763,-6.52444,2.80244,-0.142834,0.0901413,0.0299678,3.80976e-05
-0.444632,-0.461665,-6.02692,-6.25779,2.54035,-0.131095,0.0801699,0.0254798,-0.0019321
-0.442917,-0.450759,-6.00367,-6.10996,2.4817,-0.122751,0.0813412,0.0243746,0.0025158
-0.430056,-0.441126,-5.82933,-5.97939,2.43403,-0.116353,0.0816062,0.0237678,0.00416498
-0.421513,-0.43478,-5.71354,-5.89336,2.32657,-0.0999335,0.0737874,0.0223273,0.00579323
-0.407806,-0.425573,-5.52774,-5.76857,2.4021,-0.0961503,0.0716946,0.0232505,0.00775709
-0.384877,-0.411063,-5.21694,-5.57189,2.04492,-0.0777453,0.0507407,0.0172862,0.0066363
-0.352879,-0.391769,-4.78321,-5.31036,1.95351,-0.0739639,0.0437777,0.0156735,0.00580167
-0.326535,-0.368024,-4.42612,-4.9885,1.85768,-0.0725865,0.0402046,0.0139202,0.00413857
-0.302067,-0.341589,-4.09447,-4.63019,1.67456,-0.0657138,0.0354002,0.0112225,0.00398541
-0.297784,-0.319816,-4.03641,-4.33505,1.65887,-0.0647356,0.0371615,0.0102319,0.00370544
-0.299888,-0.306568,-4.06493,-4.15548,1.67175,-0.0591358,0.0400777,0.0104649,0.00540019
-0.298957,-0.299674,-4.05231,-4.06203,1.47347,-0.0496705,0.0310262,0.00836024,0.00575773
-0.272731,-0.29234,-3.69682,-3.96262,1.47843,-0.047661,0.0311934,0.00827032,0.00520192
-0.239774,-0.277837,-3.2501,-3.76604,1.23138,-0.0421472,0.0235121,0.00689964,0.00430569
-0.214161,-0.256406,-2.90292,-3.47554,1.18535,-0.0424932,0.0226619,0.00623979,0.00282297
-0.195907,-0.230643,-2.65549,-3.12633,1.14493,-0.0412677,0.0219417,0.0061828,0.00261655
-0.188842,-0.209671,-2.55972,-2.84206,0.960562,-0.0334257,0.0158451,0.00483798,0.00225995
-0.180286,-0.194799,-2.44375,-2.64047,1.07501,-0.0330242,0.0180367,0.00543714,0.00270065
-0.169373,-0.183602,-2.29582,-2.48869,0.794509,-0.0275938,0.00869969,0.00262335,0.00123926
-0.159013,-0.174379,-2.1554,-2.36367,0.804127,-0.0278825,0.00805741,0.00251638,0.00108815
-0.160101,-0.167193,-2.17014,-2.26627,0.944489,-0.0339953,0.0128279,0.00352177,0.00136739
-0.168751,-0.164309,-2.2874,-2.22719,0.972414,-0.0349958,0.014235,0.00363043,0.00140681
-0.177918,-0.166446,-2.41165,-2.25615,1.05061,-0.0357207,0.0158316,0.00399618,0.00145281
-0.177263,-0.171008,-2.40276,-2.31799,1.03541,-0.0363031,0.0163754,0.00367762,0.00124147
-0.167723,-0.172914,-2.27346,-2.34382,0.934188,-0.0339924,0.0128689,0.00253577,0.000960282
-0.157797,-0.170175,-2.13891,-2.3067,0.858925,-0.0331694,0.0109812,0.00218127,0.000911214
-0.138455,-0.160309,-1.87673,-2.17297,0.770968,-0.0269735,0.00781126,0.00178847,0.000743205
-0.130562,-0.148634,-1.76974,-2.01471,0.738296,-0.0216179,0.0073682,0.00193334,0.00119989
-0.122215,-0.137257,-1.65661,-1.8605,0.663028,-0.0192813,0.00600902,0.00162638,0.00112123
-0.122977,-0.128552,-1.66694,-1.7425,0.674094,-0.0145364,0.00586631,0.00169666,0.0011329
-0.122583,-0.124584,-1.66159,-1.68872,0.635763,-0.0161499,0.00625782,0.00160285,0.00115244
-0.108999,-0.119194,-1.47746,-1.61565,0.560033,-0.0159443,0.005875,0.00123251,0.000448452
-0.0951547,-0.112428,-1.28981,-1.52395,0.566753,-0.0154502,0.00513739,0.00136406,0.000469413
-0.085591,-0.103082,-1.16017,-1.39726,0.458123,-0.0137462,0.00423892,0.000959985,0.00014733
-0.0820987,-0.0929607,-1.11283,-1.26007,0.470175,-0.0112218,0.00374511,0.00095852,0.000292522
-0.0893165,-0.0880402,-1.21067,-1.19337,0.538042,-0.0125538,0.00407151,0.00121337,0.000778116
-0.09731,-0.0885791,-1.31902,-1.20067,0.539129,-0.0125553,0.00442421,0.00129352,0.000890037
-0.106044,-0.0936922,-1.4374,-1.26998,0.604721,-0.0126045,0.00516059,0.00156524,0.00130059
-0.110248,-0.100729,-1.49439,-1.36537,0.612817,-0.0179048,0.00525465,0.00148808,0.00118715
-0.109226,-0.105707,-1.48054,-1.43284,0.562853,-0.0130895,0.00520819,0.00140975,0.00116743
-0.0982105,-0.105932,-1.33123,-1.43589,0.422681,-0.0103724,0.00407107,0.000950249,0.000849574
-0.084142,-0.100457,-1.14053,-1.36167,0.394071,-0.0131435,0.00269749,0.000711987,0.000318631
-0.0733144,-0.0912233,-0.993764,-1.23652,0.37101,-0.00720317,0.0037219,0.000836295,0.000582756
-0.064327,-0.0799985,-0.871941,-1.08437,0.341003,-0.0142282,0.00235317,0.000614011,0.000317664
-0.0604068,-0.0705475,-0.818803,-0.95626,0.395863,-0.0119381,0.00280058,0.000849543,0.000432951
-0.0601794,-0.0645569,-0.815721,-0.875057,0.365646,-0.00706116,0.00300582,0.00101363,0.000724103
-0.0575034,-0.0606041,-0.779448,-0.821478,0.331434,-0.0135611,0.00183017,0.000868558,0.000336639
-0.0581287,-0.0590545,-0.787924,-0.800474,0.339124,-0.0048489,0.00192405,0.00101915,0.000553889
-0.0576837,-0.0583738,-0.781892,-0.791246,0.306356,-0.00593915,0.00184989,0.000916349,0.000591605
-0.0523196,-0.0564088,-0.709183,-0.764612,0.268019,-0.0130108,0.00163468,0.000700235,0.000292092
-0.0489233,-0.0542638,-0.663147,-0.735536,0.26849,-0.00821706,0.00181735,0.000667836,0.000370608
-0.0474912,-0.0516044,-0.643735,-0.699489,0.284296,-0.00990637,0.00186189,0.000822526,0.000395407
-0.0475965,-0.0490827,-0.645162,-0.665307,0.277582,-0.0139756,0.00165876,0.000810509,0.000183944
-0.0470491,-0.047765,-0.637743,-0.647447,0.264519,-0.00878284,0.00152508,0.000713436,0.000212498
-0.0426466,-0.0461959,-0.578067,-0.626177,0.250318,-0.00779159,0.00146042,0.000773131,0.000312979
-0.0367369,-0.0435073,-0.497962,-0.589734,0.179884,-0.0080195,0.00112593,0.000379372,8.45013e-05
-0.0314007,-0.0394583,-0.42563,-0.534851,0.174433,-0.00369084,0.00099271,0.000292442,0.000131046
-0.0283767,-0.0347902,-0.384642,-0.471575,0.165016,-0.00512502,0.000756483,0.00030159,0.000159282
-0.0280095,-0.0311309,-0.379664,-0.421975,0.154084,-0.00639707,0.000575726,0.000253057,-1.90762e-05
-0.0278609,-0.028912,-0.37765,-0.391896,0.157265,-0.00929024,0.000595345,0.000231247,-4.51869e-05
-0.0270615,-0.0278272,-0.366814,-0.377192,0.134696,-0.00843818,0.000654498,0.000187164,-3.08247e-05
-0.0234824,-0.0266036,-0.318299,-0.360607,0.116467,-0.00766462,0.000633429,0.000184362,-6.54167e-05
-0.0187023,-0.0242768,-0.253507,-0.329068,0.099457,-0.00561209,0.000640944,0.000163634,0.000120395
-0.01665,-0.0214741,-0.225688,-0.291077,0.098579,-0.00354282,0.000597035,0.00020637,0.000125022
-0.0169047,-0.0189348,-0.22914,-0.256658,0.0964553,-0.00577044,0.000545407,0.000200003,0.000120386
-0.0172838,-0.0173852,-0.234279,-0.235653,0.104284,-0.00565717,0.00056558,0.000228612,0.000158815
-0.0175168,-0.0170888,-0.237437,-0.231636,0.102981,-0.00598833,0.000393953,0.00018776,5.19929e-05
-0.0168404,-0.0171364,-0.228269,-0.232281,0.0861764,-0.00660024,0.000421732,0.000136663,3.75721e-05
-0.0168509,-0.017123,-0.22841,-0.232099,0.0907937,-0.00636342,0.000335795,0.000134928,2.31661e-05
-0.0168464,-0.0170136,-0.22835,-0.230617,0.0951046,-0.00590885,0.000348299,9.09406e-05,-2.19049e-05
-0.0168504,-0.016847,-0.228404,-0.228358,0.0910424,-0.00478374,0.000331262,7.6101e-05,3.47443e-07
-0.0156221,-0.0165424,-0.211755,-0.22423,0.0875516,-0.00495675,0.000270121,0.000100781,2.35954e-05
-0.0151397,-0.0161147,-0.205217,-0.218432,0.088044,-0.00505833,0.000293227,0.000144588,2.72215e-05
-0.0147558,-0.015592,-0.200012,-0.211347,0.0794125,-0.0044499,0.000256165,0.00016385,3.00863e-05
-0.0142427,-0.0149401,-0.193058,-0.202511,0.0791241,-0.00665098,0.000346767,0.000196852,3.19874e-05
-0.0140456,-0.014546,-0.190386,-0.197168,0.0757665,-0.00735021,0.00034503,0.000202719,3.46025e-05
-0.0139778,-0.0142555,-0.189467,-0.193231,0.0719201,-0.00649184,0.000359232,0.000186641,1.4022e-05
-0.0143023,-0.0141421,-0.193865,-0.191694,0.0837827,-0.00716371,0.000386266,0.000171571,3.49349e-05
1.25214,0.302453,1.83416,0.315109,-1.43618,0.711047,0.0992889,0.105313,0.00235449
5.27449,1.62459,8.27088,2.43042,-2.88341,1.40506,0.164343,0.189591,-0.000399637
9.14867,3.91525,14.4684,6.09488,-6.98448,3.44467,1.01195,0.862136,-0.226397
13.4698,7.28628,21.3916,11.4913,-8.61806,4.25197,1.11743,0.954551,-0.247386
15.7106,10.9009,24.9853,17.279,-8.9691,4.47795,1.12366,0.972586,-0.252678
15.4839,13.4533,24.6287,21.3685,-10.4284,5.28814,1.36283,1.13372,-0.322159
14.2669,14.7328,22.6929,23.4246,-8.22446,4.24509,0.626872,0.541186,-0.0986856
13.0179,14.6198,20.7062,23.2532,-8.8982,4.64481,0.682806,0.543029,-0.0761889
11.9008,13.6674,18.9294,21.7393,-8.47994,4.46602,0.633657,0.456572,-0.0736272
10.669,12.4637,16.9701,19.8246,-7.18802,3.80733,0.41048,0.23373,0.0103074
9.68367,11.3178,15.4028,18.0021,-6.59349,3.50513,0.352249,0.165199,0.0189336
9.17978,10.3583,14.6013,16.4759,-5.32926,2.84362,0.229784,0.0783833,0.0199649
8.60323,9.53393,13.6843,15.1646,-5.95946,3.21001,0.333425,0.0592207,0.019403
8.08428,8.88774,12.8588,14.1368,-5.12413,2.77012,1.13058,0.0712156,-0.145314
7.23712,8.2761,11.5113,13.1639,-4.89096,2.65207,1.16742,0.0853986,-0.187123
6.7821,7.67668,10.7876,12.2105,-4.53618,2.49252,1.16235,0.0941892,-0.189856
6.46741,7.14273,10.287,11.3612,-4.20281,2.33891,1.34599,0.218838,-0.294395
6.459,6.73641,10.2737,10.7149,-4.03904,2.31673,0.49201,0.208984,-0.151797
6.67054,6.59476,10.6101,10.4896,-4.55592,2.59279,0.718184,0.256719,-0.159254
6.56437,6.54033,10.4413,10.403,-4.54219,2.57463,0.713005,0.25909,-0.16809
6.32655,6.50511,10.063,10.347,-3.92521,2.25255,0.450243,0.142228,-0.0804249
5.92926,6.37268,9.43105,10.1364,-4.11264,2.29156,0.463676,0.160766,-0.0761771
5.57161,6.09795,8.86218,9.69937,-3.39139,1.93614,0.185563,0.10199,-0.0385956
5.09071,5.72953,8.09726,9.11337,-3.25928,1.85475,0.171727,0.0890701,-0.0325184
4.77726,5.34221,7.5987,8.4973,-2.81492,1.59881,0.118263,0.0804434,-0.0134688
4.4403,4.96997,7.06272,7.90521,-3.10456,1.76702,0.139125,0.068422,-0.0215488
4.16637,4.61866,6.62701,7.34642,-2.67482,1.50724,0.109381,0.0595437,-0.0168926
4.10782,4.37294,6.53388,6.95558,-2.93943,1.65094,0.146799,0.0818117,-0.0272748
3.93018,4.16117,6.25133,6.61874,-2.71353,1.49624,0.128056,0.0716054,-0.0301118
3.50472,3.92727,5.57459,6.2467,-2.3097,1.29087,0.0990532,0.0547884,-0.01413
3.12775,3.66762,4.97498,5.8337,-2.15348,1.19723,0.094027,0.0536596,-0.0150493
2.79054,3.3383,4.43862,5.30988,-1.74097,0.974273,0.0506107,0.031745,-0.00178066
2.38317,2.95154,3.79066,4.69471,-1.71035,0.959645,0.0486201,0.0302372,0.000307791
2.10879,2.60256,3.35423,4.13962,-1.24089,0.698097,0.0266031,0.0208455,-0.00270113
2.04983,2.33308,3.26046,3.71099,-1.25089,0.706612,0.0285312,0.0205336,0.000192681
1.99262,2.1336,3.16946,3.3937,-1.39956,0.785562,0.0363202,0.0209927,-0.00240458
2.05435,2.0514,3.26765,3.26295,-1.18055,0.659625,0.0328876,0.0196169,-0.00370721
2.19743,2.07356,3.49522,3.2982,-1.55342,0.858818,0.0476689,0.0246031,-0.00727909
2.15582,2.10006,3.42904,3.34034,-1.45001,0.798447,0.0451505,0.022758,-0.00954029
1.99205,2.09991,3.16854,3.34011,-1.17655,0.653817,0.0349141,0.0196069,-0.00863147
1.79059,2.03397,2.8481,3.23522,-1.39718,0.777915,0.0387343,0.0222486,-0.00924587
1.64173,1.89505,2.61133,3.01425,-0.947412,0.53755,0.0208335,0.0145163,-0.00478755
1.58948,1.75346,2.52822,2.78905,-1.10811,0.623656,0.0232301,0.017707,-0.00493199
1.56827,1.64752,2.49449,2.62053,-1.15892,0.641485,0.0220641,0.0190869,-0.00497594
1.51841,1.57947,2.41518,2.5123,-0.921974,0.515018,0.0175155,0.0143722,-0.00381234
1.41031,1.52162,2.24324,2.42028,-1.08621,0.590113,0.020182,0.0152785,-0.00386141
1.29111,1.44703,2.05364,2.30164,-0.89901,0.496334,0.0205826,0.011414,-0.00373683
1.21881,1.35966,1.93863,2.16267,-0.787752,0.443463,0.018087,0.0092958,-0.0020027
1.1488,1.26726,1.82727,2.0157,-0.72961,0.400519,0.0176823,0.00934776,-0.00235866
1.00913,1.16696,1.60511,1.85616,-0.617626,0.350939,0.0144854,0.00847579,-0.00229514
0.916646,1.07334,1.45801,1.70726,-0.606568,0.345671,0.0118844,0.00813465,-0.00211358
0.804481,0.969762,1.2796,1.5425,-0.527671,0.296083,0.0124966,0.00711394,-0.00305475
0.71863,0.862221,1.14305,1.37145,-0.517793,0.295483,0.0121963,0.00680393,-0.00269298
0.643693,0.770863,1.02386,1.22613,-0.435292,0.246541,0.0106827,0.00566233,-0.00328757
0.611956,0.69469,0.973374,1.10497,-0.480043,0.266946,0.0104639,0.00590857,-0.00228726
0.632694,0.651743,1.00636,1.03666,-0.444491,0.254916,0.00945369,0.00517312,-0.00199796
0.678903,0.641811,1.07986,1.02086,-0.497301,0.279932,0.0101141,0.00569951,-0.00229359
0.688428,0.652995,1.09501,1.03865,-0.493518,0.280034,0.00996483,0.00539749,-0.00149657
0.644826,0.661213,1.02566,1.05172,-0.379949,0.213687,0.00779377,0.00428751,-0.00163335
0.587768,0.649981,0.934902,1.03386,-0.415818,0.229454,0.00740586,0.00423222,-0.0012908
0.522839,0.610965,0.831626,0.971799,-0.291586,0.166675,0.00554075,0.00246465,-0.000816296
0.433418,0.547213,0.689393,0.870395,-0.278176,0.155167,0.00452337,0.00252122,-0.00112062
0.367199,0.477806,0.584066,0.759997,-0.269337,0.151588,0.00469971,0.00250209,-0.00138717
0.338072,0.415382,0.537735,0.660705,-0.21153,0.121289,0.00358385,0.00211405,-0.00134278
0.327799,0.366622,0.521396,0.583147,-0.25068,0.143284,0.00434306,0.00289801,-0.00185443
0.322368,0.338859,0.512757,0.538988,-0.190488,0.111767,0.00363253,0.00206666,-0.00141535
0.291443,0.31992,0.463568,0.508864,-0.187522,0.110961,0.0035578,0.00169359,-0.00117246
0.257356,0.299741,0.40935,0.476768,-0.16284,0.0954871,0.00302959,0.00136736,-0.000955634
0.231152,0.27558,0.367669,0.438336,-0.127382,0.0756628,0.00251797,0.000670479,-0.000487095
0.218118,0.249517,0.346938,0.396881,-0.147256,0.0876802,0.00319256,0.000887082,-0.000831636
0.222608,0.232309,0.35408,0.369509,-0.159558,0.0925111,0.00329705,0.0010865,-0.000985043
0.224414,0.224073,0.356953,0.35641,-0.17393,0.0970816,0.00427438,0.00115458,-0.000972239
0.22239,0.221883,0.353732,0.352926,-0.174468,0.0953911,0.00385052,0.00119505,-0.000935278
0.212708,0.22053,0.338333,0.350774,-0.148075,0.0790758,0.00283763,0.000920638,-0.000601014
0.195203,0.213679,0.310489,0.339877,-0.126157,0.0687594,0.00231028,0.000696497,-0.000305113
0.184546,0.203712,0.293539,0.324023,-0.135061,0.076971,0.00161899,0.000791542,-0.000389522
0.186378,0.194709,0.296452,0.309703,-0.123243,0.0742588,0.00164235,0.000746488,-0.000369824
0.181125,0.186813,0.288096,0.297144,-0.133245,0.0798255,0.00186325,0.000867199,-0.000427466
0.178525,0.182644,0.283962,0.290512,-0.120354,0.074201,0.00171747,0.000858098,-0.000451736
0.163003,0.177258,0.259272,0.281946,-0.102593,0.0647286,0.00137338,0.000722156,-0.00037891
0.151991,0.168661,0.241756,0.268272,-0.109041,0.0648754,0.00196161,0.000824458,-0.000555677
0.146983,0.160125,0.23379,0.254695,-0.100876,0.0601949,0.00215809,0.000747518,-0.000501237
0.144309,0.151571,0.229537,0.241089,-0.103718,0.0589658,0.0020545,0.000685084,-0.000451056
0.14127,0.146138,0.224704,0.232447,-0.100976,0.056475,0.00230165,0.000759879,-0.000510376
0.136165,0.142182,-1.47401,-0.196494,0.963032,0.0280158,0.0385041,0.029044,0.00131878
0.122633,0.136094,-6.67101,-1.9227,3.28366,-0.00377547,0.272218,0.187061,-0.020684
0.109243,0.127328,-11.5621,-4.87059,5.53474,-0.027619,0.626146,0.327486,-0.0374947
0.0864987,0.113635,-16.6427,-9.08744,7.67208,-0.0526068,0.821947,0.41936,-0.0500282
0.0770848,0.0988648,-18.7528,-13.4071,7.85237,-0.0546094,1.47102,0.41777,-0.0867625
0.0726931,0.0863798,-18.712,-16.4174,7.78419,-0.042055,1.4131,0.385035,-0.0850108
0.0716639,0.0769851,-18.3184,-18.1065,6.65101,-0.0366587,1.10998,0.271405,-0.0716699
0.0683737,0.0724539,-17.3546,-18.2844,7.16222,-0.0394155,1.20145,0.392006,-0.0818538
0.0669641,0.0699237,-16.8635,-17.8121,7.91906,-0.0224912,0.689514,0.468304,-0.0697271
0.0667174,0.0684298,-16.6909,-17.3069,7.55113,-0.0112713,0.656482,0.423475,-0.0836663
0.0687936,0.0677122,-17.0759,-16.9962,7.7885,-0.0117547,0.6641,0.453583,-0.107764
0.0697381,0.0680533,-17.1844,-16.9537,6.84636,0.00386741,0.460989,0.303636,-0.105146
0.0667897,0.0680097,-16.3294,-16.8202,5.91,0.0222167,0.372784,0.221571,-0.0775351
0.0641201,0.0673604,-15.538,-16.5319,6.91586,0.0317354,4.83665,0.304273,-0.35849
0.0656812,0.0665823,-15.7698,-16.2054,7.0802,0.0380185,4.98277,0.2847,-0.363409
0.0678397,0.0661077,-16.1372,-15.9436,6.94076,0.0269057,4.99855,0.267012,-0.370863
0.0672102,0.0662128,-15.8513,-15.8241,7.04879,-0.0096919,4.95744,0.272116,-0.389404
0.0627207,0.0658629,-14.6589,-15.6043,5.56639,-0.0224763,0.431846,0.138747,-0.0932097
0.0571785,0.0637372,-13.2337,-14.9703,5.22804,-0.0234091,0.273371,0.12072,-0.0651083
0.0528096,0.0599797,-12.1066,-13.9626,5.36303,-0.0316874,0.357648,0.119655,-0.0784422
0.0485976,0.0553266,-11.0491,-12.7621,4.48288,-0.0189699,0.315613,0.0943895,-0.0646547
0.0425344,0.05028,-9.59726,-11.4967,3.60851,-0.0156709,0.245255,0.0673408,-0.0460364
0.0388341,0.0456939,-8.70231,-10.3638,3.93687,-0.0117246,0.318664,0.0737084,-0.045968
0.0371394,0.0417764,-8.25125,-9.39999,3.40555,0.00123635,0.195638,0.0421317,-0.00967197
0.0380175,0.0391313,-8.37545,-8.73157,3.57383,-0.000639836,0.200433,0.0434397,-0.00981008
0.0396766,0.0384169,-8.67964,-8.50216,3.69066,-0.00878088,0.208599,0.0465885,-0.0106677
0.0377229,0.0381391,-8.18615,-8.37312,3.38673,-0.0121532,0.139261,0.0314261,-0.0112516
0.0347159,0.0375332,-7.46865,-8.17747,2.89036,-0.0117013,0.0969899,0.0223002,-0.00796619
0.0332183,0.0363334,-7.08147,-7.85398,3.25857,-0.00325113,0.120735,0.0243516,-0.00778755
0.0334128,0.0347675,-7.06388,-7.45004,3.37719,0.00495679,0.126116,0.0227629,-0.00395891
0.034412,0.0339398,-7.21146,-7.20637,2.59971,-0.000377793,0.0828629,0.0140875,0.000301177
0.0334797,0.0336307,-6.95592,-7.07818,2.71759,0.00111587,0.0953816,0.0152243,-0.00118609
0.0307503,0.0330137,-6.33354,-6.8912,2.62765,-0.00974396,0.087405,0.0157156,-0.00189024
0.0289755,0.0319044,-5.91567,-6.60415,2.35089,-0.0188472,0.0758021,0.0136163,-0.00431656
0.026351,0.0298891,-5.33075,-6.13397,2.5278,-0.0133182,0.0823603,0.0134838,-0.00383143
0.0256074,0.0279211,-5.13566,-5.6789,2.12682,-0.0150852,0.0573311,0.010203,-0.00130214
0.0252796,0.0265534,-5.02542,-5.35187,2.05887,-0.0111561,0.0510576,0.00819887,-0.000894701
0.0248156,0.0255134,-4.88846,-5.09507,2.07555,-0.00434531,0.0506934,0.00724572,-0.00086447
0.024321,0.0250059,-4.76229,-4.95296,1.7553,-0.00837601,0.0402352,0.00597506,-0.000572552
0.0222651,0.0241703,-4.32433,-4.75013,1.64412,-0.00828237,0.0366683,0.00549683,-0.000286902
0.0196845,0.0227716,-3.79185,-4.44173,1.30264,-0.00604964,0.0244584,0.00319693,0.000279525
0.0177531,0.0210059,-3.39034,-4.0672,1.23201,-0.00340424,0.0223528,0.00281774,0.00140551
0.017478,0.0192952,-3.30922,-3.70394,1.37519,-0.00154033,0.0291751,0.00315066,0.00187453
0.0182186,0.0182836,-3.42058,-3.478,1.6148,0.000210546,0.0351112,0.00369924,0.00280835
0.0185149,0.0179912,-3.44831,-3.39211,1.5861,0.000751132,0.0333314,0.00348247,0.00282596
0.0179181,0.0180324,-3.30995,-3.37201,1.42597,-0.00101114,0.0261765,0.00278529,0.0016564
0.0167174,0.0178423,-3.06071,-3.30989,1.30537,0.000430065,0.0187525,0.00233005,0.00147045
0.0156961,0.0172116,-2.84758,-3.16664,1.11471,0.00191697,0.0140343,0.00154185,0.000666763
0.0149547,0.0163216,-2.68919,-2.97686,1.09721,0.00114001,0.0135556,0.0014786,0.000880328
0.0143212,0.0154223,-2.55362,-2.78778,1.04877,0.000265908,0.0116514,0.00145587,0.000855362
0.013712,0.014671,-2.42426,-2.62866,1.05145,-0.00018738,0.0117555,0.00139633,0.000968075
0.0135855,0.0141433,-2.38014,-2.5118,0.990876,0.00179613,0.0092877,0.0012543,0.00118212
0.0132242,0.0137107,-2.30142,-2.41486,0.937919,-0.00341758,0.00866385,0.00130105,0.00117401
0.0127449,0.0133166,-2.19919,-2.32625,0.916914,-2.39983e-06,0.00889816,0.00118132,0.00108829
0.0117433,0.0128245,-2.01027,-2.22276,0.729995,-0.00478992,0.00651891,0.000974803,0.000535433
0.0107352,0.0121119,-1.82155,-2.08311,0.733814,-0.00525225,0.00689364,0.000974014,0.000775358
0.0102555,0.0113697,-1.72468,-1.93892,0.698192,0.00192298,0.00612479,0.000827364,0.000461727
0.0100991,0.0107083,-1.6837,-1.81005,0.650107,-0.00343062,0.00579763,0.000964389,0.000644897
0.00983859,0.0102321,-1.62796,-1.71447,0.666233,0.00301928,0.00591759,0.00104295,0.000703558
0.0087818,0.00974376,-1.44215,-1.61962,0.497624,0.00331766,0.00388697,0.000900233,0.000348947
0.00733619,0.00901393,-1.19607,-1.48747,0.508927,0.00163501,0.00359571,0.00101273,0.000514504
0.00668526,0.00816046,-1.08106,-1.33681,0.467101,0.00273158,0.00293475,0.000826526,0.000298816
0.00666002,0.00736582,-1.0691,-1.19709,0.457164,0.000611433,0.00311336,0.000685877,0.000410676
0.00707412,0.0069389,-1.12735,-1.11839,0.530729,0.000313584,0.00379791,0.000708424,0.000474489
0.00732442,0.00693595,-1.16145,-1.10974,0.449694,-0.00140508,0.00332682,0.000499621,0.000241077
0.00718146,0.00706,-1.12897,-1.12172,0.472976,0.00304835,0.00343879,0.000591406,0.000340953
0.00702244,0.00715061,-1.09501,-1.1282,0.474882,-1.74209e-05,0.00354269,0.000646149,0.000144693
0.00692866,0.00711424,-1.07145,-1.11422,0.416329,0.00229352,0.00284677,0.000579382,8.7074e-05
0.00693781,0.00701759,-1.06374,-1.08979,0.405268,0.00442486,0.0030357,0.000618806,0.000222285
0.00675975,0.00691217,-1.02694,-1.06428,0.382453,0.000586504,0.00297471,0.000607133,0.000271567
0.00647618,0.0067756,-0.975553,-1.03442,0.379795,0.00454468,0.00277189,0.000690195,0.00053572
0.00609113,0.00656622,-0.909504,-0.993933,0.369617,0.00161595,0.00280683,0.000677774,0.000403659
0.00567729,0.00625109,-0.841969,-0.938491,0.33439,0.00101247,0.00234611,0.000601453,0.00039674
0.00538067,0.00590632,-0.791074,-0.879525,0.313057,0.0018411,0.00172693,0.000669818,0.000290311
0.00512766,0.00556919,-0.747471,-0.822505,0.317905,0.00370583,0.00211882,0.000612783,4.15165e-05
0.00498541,0.00529276,-0.720728,-0.77531,0.291001,0.00521806,0.00194047,0.000617684,0.000164253
