-1.42337 -2.81407
-1.31601 -2.58126
-1.21077 -2.35325
-1.14715 -2.20834
-1.11598 -2.12907
-1.09801 -2.07728
-1.07353 -2.01457
-1.02171 -1.90158
-0.963542 -1.77829
-0.904215 -1.65458
-0.85112 -1.544
-0.812408 -1.46113
-0.778476 -1.38809
-0.751532 -1.32928
-0.723266 -1.26944
-0.683178 -1.19016
-0.638651 -1.1044
-0.592388 -1.01596
-0.55292 -0.939836
-0.522164 -0.88039
-0.489306 -0.818685
-0.451568 -0.749932
-0.409721 -0.675631
-0.374269 -0.612601
-0.349433 -0.567904
-0.327217 -0.5284
-0.309658 -0.497018
-0.290278 -0.462885
-0.27256 -0.431771
-0.261935 -0.412363
-0.252588 -0.395173
-0.245303 -0.381451
-0.236789 -0.366131
-0.226251 -0.347849
-0.212393 -0.324778
-0.197142 -0.299843
-0.184788 -0.279355
-0.177156 -0.26622
-0.17597 -0.26293
-0.176875 -0.262867
-0.175526 -0.259467
-0.171964 -0.252733
-0.166583 -0.243358
-0.162017 -0.235292
-0.158305 -0.228472
-0.235245 0.0246798
-0.988256 3.20048
-2.54371 9.50345
-5.08887 18.5801
-8.19268 28.492
-10.6606 35.6908
-12.1323 39.2368
-12.3803 39.339
-11.7271 37.5631
-10.7569 34.737
-9.75207 31.742
-8.78105 28.8021
-7.93171 26.2195
-7.19585 23.9669
-6.63197 22.2555
-6.21127 20.9959
-5.92959 20.2033
-5.76791 19.8057
-5.57976 19.3004
-5.37673 18.7264
-5.09914 17.8882
-4.77872 16.8851
-4.4822 15.9583
-4.23163 15.1858
-4.02733 14.5709
-3.89921 14.2186
-3.77701 13.8803
-3.57072 13.2245
-3.27862 12.2313
-2.92763 11.005
-2.57563 9.75816
-2.35197 8.98576
-2.2559 8.6899
-2.22011 8.62316
-2.23601 8.75394
-2.2079 8.7158
-2.12016 8.43926
-2.00575 8.05101
-1.84331 7.46308
-1.66883 6.81174
-1.51119 6.21765
-1.37199 5.69187
-1.26935 5.30886
-1.20428 5.0806
-1.16714 4.96427
-1.12568 4.82627
-1.06925 4.61895
-0.976606 4.24975
-0.864287 3.7914
-0.761775 3.36892
-0.685878 3.05828
-0.641542 2.88296
-0.614758 2.78217
-0.592872 2.70125
-0.573047 2.62979
-0.558764 2.58368
-0.540277 2.51788
-0.519256 2.43849
-0.486304 2.30164
-0.446778 2.13199
-0.41839 2.01356
-0.400451 1.94434
-0.388872 1.90381
-0.376822 1.85933
-0.351353 1.7472
-0.3177 1.59198
-0.281666 1.42209
-0.248684 1.26517
-0.227353 1.16544
-0.213764 1.10464
-0.207576 1.08078
-0.202691 1.06306
-0.195577 1.03345
-0.188081 1.00188
-0.18084 0.971575
-0.174802 0.94661
-0.166806 0.910614
-0.15583 0.857175
-0.141869 0.786364
-0.125399 0.7008
-0.110766 0.62342
-0.0981454 0.556618
-0.0886023 0.506293
-0.0821841 0.472866
-0.0768032 0.444714
-0.0712593 0.415148
-0.0659793 0.38682
-0.0617634 0.364462
-0.0583443 0.346295
-0.0557182 0.332547
-0.0529142 0.317552
-0.0502432 0.303286
-0.0488577 0.296806
-0.0480988 0.294122
-0.0477062 0.293596
-0.0466131 0.288642
-0.0443898 0.276611
-0.041327 0.259181
-0.0382171 0.241234
-0.0358536 0.227816
-0.0341538 0.218459
-0.188418 -0.824873
-0.829771 -5.43473
-1.95707 -13.2443
-3.41615 -22.1379
-4.87285 -30.9284
-5.75709 -35.6327
-6.09328 -36.7612
-6.12379 -36.9607
-5.98503 -36.1241
-5.89705 -35.5931
-5.83484 -35.2176
-5.69122 -34.3508
-5.48229 -33.0898
-5.27244 -31.8232
-5.0281 -30.3484
-4.72882 -28.542
-4.42057 -26.6815
-4.08958 -24.6838
-3.78268 -22.8314
-3.5925 -21.6835
-3.45764 -20.8695
-3.27091 -19.7425
-3.05568 -18.4434
-2.77114 -16.726
-2.47208 -14.9209
-2.2369 -13.5015
-2.02216 -12.2053
-1.81649 -10.9639
-1.65643 -9.99782
-1.55657 -9.39513
-1.50176 -9.06427
-1.48723 -8.9766
-1.46152 -8.8214
-1.39589 -8.42528
-1.31394 -7.93065
-1.22845 -7.41468
-1.1401 -6.88139
-1.06122 -6.40528
-0.99186 -5.98665
-0.921228 -5.56033
-0.845477 -5.10311
-0.768503 -4.63851
-0.694562 -4.19223
-0.628605 -3.79412
-0.580996 -3.50676
-0.548425 -3.31017
-0.524058 -3.1631
-0.507722 -3.0645
-0.493308 -2.9775
-0.476381 -2.87533
-0.460879 -2.78176
-0.439834 -2.65474
-0.412446 -2.48944
-0.384327 -2.31971
-0.353607 -2.1343
-0.324002 -1.9556
-0.297866 -1.79785
-0.273676 -1.65185
-0.252917 -1.52655
-0.234329 -1.41436
-0.217959 -1.31555
-0.203545 -1.22855
-0.191121 -1.15356
-0.180802 -1.09128
-0.170689 -1.03024
-0.157738 -0.952071
-0.142209 -0.858344
-0.127536 -0.769777
-0.115406 -0.696566
-0.10689 -0.645167
-0.100002 -0.603593
-0.0931826 -0.56243
-0.0868446 -0.524175
-0.0812317 -0.490297
-0.0766352 -0.462554
-0.0724988 -0.437587
-0.0684952 -0.413422
-0.0650117 -0.392396
-0.0618324 -0.373207
-0.0591121 -0.356788
-0.0556543 -0.335918
-0.0521741 -0.314911
-0.0491111 -0.296424
-0.0465411 -0.280912
-0.0448459 -0.27068
-0.0428714 -0.258762
-0.0403316 -0.243433
-0.0370345 -0.223532
-0.0338472 -0.204294
0.04159 0.00168654
0.460534 1.10343
1.63133 4.16045
3.55585 9.16455
5.87495 15.1653
7.82878 20.1694
8.91277 22.8591
9.15781 23.3489
8.82864 22.342
8.38161 21.0439
7.97781 19.8863
7.556 18.6888
7.19754 17.6704
6.92694 16.8824
6.73177 16.2748
6.67465 16.0051
6.69967 15.9236
6.67543 15.7312
6.44567 15.0658
6.06846 14.0661
5.61209 12.8975
5.21161 11.8732
5.00512 11.3085
4.89314 10.9668
4.79379 10.6506
4.71186 10.378
4.54357 9.92258
4.29319 9.2989
3.98514 8.56211
3.66424 7.80653
3.39956 7.18304
3.20391 6.71557
3.07671 6.40233
2.98937 6.17454
2.98173 6.11057
3.01247 6.12475
3.05589 6.16095
3.04541 6.08908
2.93967 5.82742
2.78589 5.47343
2.60764 5.07736
2.45844 4.74636
2.35024 4.49987
2.26144 4.2967
2.1734 4.09629
2.05754 3.84418
1.91923 3.55449
1.78559 3.27681
1.67146 3.03867
1.59936 2.88488
1.54431 2.76621
1.47019 2.61493
1.3869 2.44975
1.3144 2.30328
1.27704 2.21784
1.27847 2.20086
1.27856 2.18283
1.26077 2.13476
1.22191 2.05084
1.16916 1.94487
1.12688 1.85792
1.08816 1.77841
1.03907 1.6844
0.995401 1.59993
0.951262 1.5158
0.899897 1.42222
0.847282 1.32799
0.785718 1.22176
0.728889 1.12402
0.695704 1.06387
0.676978 1.02688
0.662719 0.997318
0.639191 0.954609
0.607344 0.899753
0.57494 0.84458
0.551256 0.802847
0.538567 0.77784
0.528693 0.757249
0.516486 0.733763
0.494053 0.696608
0.461079 0.645383
0.41597 0.578258
0.365291 0.504466
0.320021 0.438814
0.282301 0.384624
0.256786 0.347786
0.246356 0.331713
0.243225 0.325587
0.245867 0.327203
0.246585 0.326418
0.237416 0.312609
0.225039 0.294666
0.215514 0.280445
0.211988 0.274177
0.214904 0.276365
0.217333 0.278068
0.214965 0.273564
0.207759 0.262955
0.199366 0.250903
0.19245 0.240675
0.187178 0.232598
0.186747 0.230614
0.183121 0.224774
0.136068 0.13489
-0.0775879 -0.284492
-0.536422 -1.19349
-1.23668 -2.59484
-2.03269 -4.20048
-2.63984 -5.44192
-2.96704 -6.12957
-2.97329 -6.17315
-2.79183 -5.8385
-2.5918 -5.46108
-2.40053 -5.10013
-2.24983 -4.82075
-2.10404 -4.54414
-1.97326 -4.29665
-1.84364 -4.04798
-1.71641 -3.79893
-1.62214 -3.61854
-1.53558 -3.45283
-1.4635 -3.31642
-1.39201 -3.17791
-1.28681 -2.96021
-1.17088 -2.71229
-1.04482 -2.43885
-0.9412 -2.21431
-0.872455 -2.06806
-0.816977 -1.95143
-0.783639 -1.88611
-0.763377 -1.85158
-0.751458 -1.83664
-0.747049 -1.83932
-0.729607 -1.80958
-0.698236 -1.74442
-0.656242 -1.6529
-0.610482 -1.54966
-0.560009 -1.43196
-0.507178 -1.30705
-0.459486 -1.19347
-0.419689 -1.09956
-0.392424 -1.03652
-0.370856 -0.986989
-0.349185 -0.936245
-0.327825 -0.885625
-0.308705 -0.840324
-0.29191 -0.80054
-0.276121 -0.762761
-0.259007 -0.720256
-0.238042 -0.666358
-0.216985 -0.611407
-0.197524 -0.560141
-0.180626 -0.515717
-0.168714 -0.484914
-0.159661 -0.46191
-0.152222 -0.443172
-0.145539 -0.426323
-0.138475 -0.408179
-0.1319 -0.391126
-0.125561 -0.374424
-0.118791 -0.356215
-0.110894 -0.334177
-0.101443 -0.307303
-0.0930024 -0.283384
-0.0872373 -0.267486
-0.0833648 -0.257213
-0.079943 -0.24802
-0.0753403 -0.234989
-0.0695961 -0.218223
-0.0657275 -0.207264
-0.0646875 -0.20511
-0.0649029 -0.206832
0.0146948 -0.159347
0.518569 0.156694
1.75497 0.934254
3.66661 2.13816
5.88685 3.54441
7.70871 4.70998
8.69959 5.36335
8.78747 5.4573
8.30456 5.19271
7.70669 4.8554
7.11577 4.51888
6.74164 4.31781
6.46296 4.17401
6.17668 4.02239
5.93371 3.89578
5.63048 3.72604
5.28437 3.52463
4.9424 3.32173
4.59548 3.11522
4.27858 2.92433
4.01623 2.76709
3.78735 2.62997
3.54168 2.47867
3.30898 2.33595
3.14339 2.23758
2.99986 2.15256
2.83247 2.04752
2.63344 1.91732
2.3707 1.73938
2.07588 1.53543
1.86551 1.39122
1.71142 1.28741
1.64363 1.24701
1.66111 1.27042
1.66283 1.28173
1.64655 1.27833
1.59016 1.24395
1.47433 1.16311
1.35893 1.08054
1.25405 1.00608
1.1656 0.943815
1.10224 0.899841
1.02679 0.84498
0.922689 0.765084
0.802818 0.670742
0.68518 0.57686
0.597807 0.507168
0.538618 0.460105
0.496568 0.426842
0.465759 0.402725
0.434033 0.37751
0.41074 0.359209
0.397714 0.349746
0.3944 0.348862
0.394488 0.350871
0.392087 0.350717
0.378752 0.340863
0.358151 0.32449
0.342786 0.312802
0.329225 0.302609
0.319759 0.295902
0.307214 0.286138
0.286789 0.268865
0.263906 0.249022
0.24027 0.228215
0.22027 0.210513
0.206007 -0.0270214
0.196704 -1.5374
0.191105 -5.05334
0.187218 -10.437
0.183975 -16.8902
0.180196 -22.2278
0.176341 -25.507
0.170838 -26.6314
0.163349 -26.1172
0.155248 -25.234
0.147352 -24.3391
0.140676 -23.627
0.13534 -23.1104
0.130934 -22.7076
0.125353 -22.1019
0.118888 -21.3109
0.111706 -20.3584
0.102827 -19.0741
0.0936749 -17.6773
0.085412 -16.3989
0.0789025 -15.4205
0.0748497 -14.8847
0.0723771 -14.6339
0.0695959 -14.3007
0.0663243 -13.8526
0.0630915 -13.408
0.0600984 -13.0061
0.0574681 -12.6545
0.0546575 -12.2392
0.0512514 -11.6753
0.0479236 -11.1185
0.0453297 -10.7009
0.0433781 -10.4172
0.0418939 -10.2354
0.0401089 -9.96849
0.0382156 -9.676
0.0358586 -9.2467
0.0325639 -8.54671
0.0291913 -7.79572
0.0257265 -6.98733
0.0225582 -6.22751
0.0202792 -5.68344
0.0185524 -5.2767
0.0175513 -5.07409
0.0175524 -5.16065
0.0179449 -5.35941
0.0183668 -5.56876
0.0182992 -5.63064
0.0174662 -5.46081
0.01629 -5.18582
0.0150415 -4.8785
0.013894 -4.58952
0.0129078 -4.34108
0.0120075 -4.10577
0.0110883 -3.85369
0.0101763 -3.59162
0.00925423 -3.31558
0.00839991 -3.05889
0.00776616 -2.87485
0.00731627 -2.74949
0.00696326 -2.65484
0.00667722 -2.58215
0.00639151 -2.50757
0.00621621 -2.47878
0.00617342 -2.50387
0.00616364 -2.54062
0.0061327 -2.56899
0.00597641 -2.5422
0.00565301 -2.44354
0.0052819 -2.32077
0.00486336 -2.17187
0.00448053 -2.03775
0.0041798 -1.93554
0.00391323 -1.84745
0.00367545 -1.76665
0.00336811 -1.6462
0.00305015 -1.51443
0.00276647 -1.39618
0.0025708 -1.31987
0.00249215 -1.29882
0.00242023 -1.27996
0.00231548 -1.24212
0.0021867 -1.1905
0.00206085 -1.14155
0.00199949 -1.12768
0.00196667 -1.12866
0.00192241 -1.12198
0.00185447 -1.10064
0.00174486 -1.05419
0.00162716 -1.00102
0.00152415 -0.954128
0.00141574 -0.90153
0.00131137 -0.848586
0.00121652 -0.799042
0.00111395 -0.743261
0.00101774 -0.68919
0.000932685 -0.641673
0.000855742 -0.598919
0.000795732 -0.566313
0.000762645 -0.551782
0.000741891 -0.545886
0.000724639 -0.541609
0.000705472 -0.535338
0.000663565 -0.511036
0.00060151 -0.469913
0.000538709 -0.42707
0.000471473 -0.379273
0.000424703 -0.34653
0.00039855 -0.329632
0.00038089 -0.319362
0.000378252 -0.321213
0.000367672 -0.316001
0.000348773 -0.303364
0.000326433 -0.287274
0.000300359 -0.267671
0.000280253 -0.252702
0.00026538 -0.241974
0.00025026 -0.230886
0.000236567 -0.220795
0.000227139 -0.214477
0.000219382 -0.209661
0.00021581 -0.208711
0.000214431 -0.209851
0.000212421 -0.210444
0.000209619 -0.210256
-0.0927492 0.704525
-0.586071 7.72448
-1.48135 20.341
-2.85765 33.5258
-4.39029 46.4229
-5.45548 52.3235
-5.98725 51.2286
-5.88134 48.0461
-5.43007 43.3164
-4.9496 38.5414
-4.55389 34.632
-4.28887 31.8876
-4.08666 29.7097
-3.96356 28.1745
-3.88883 27.0619
-3.8326 26.0934
-3.83552 25.5026
-3.81445 24.7857
-3.72552 23.6259
-3.57234 22.1217
-3.34773 20.2384
-3.11776 18.3825
-2.95019 16.9661
-2.85698 16.0506
-2.80279 15.361
-2.7594 14.7942
-2.62933 13.8098
-2.44831 12.5714
-2.25823 11.3232
-2.08198 10.2033
-1.98196 9.50855
-1.90983 8.97839
-1.84411 8.49414
-1.83123 8.2451
-1.8512 8.13523
-1.88429 8.08317
-1.91202 8.01569
-1.88503 7.71591
-1.79494 7.17022
-1.6751 6.53126
-1.56822 5.95933
-1.49282 5.52141
-1.46664 5.28217
-1.46871 5.16674
-1.43153 4.92611
-1.34762 4.53271
-1.23926 4.07479
-1.1172 3.58167
-1.03538 3.2375
-0.984719 3.01229
-0.9491 2.83678
-0.920548 2.6938
-0.866679 2.48506
-0.813474 2.28391
-0.766883 2.10536
-0.748514 2.00687
-0.766674 2.00844
-0.783764 2.00865
-0.784137 1.96798
-0.756774 1.85821
-0.709112 1.70257
-0.665755 1.56139
-0.635931 1.45648
-0.622931 1.39538
-0.611264 1.33864
-0.591645 1.26808
-0.561641 1.17832
-0.524496 1.07503
-0.494413 0.988924
-0.481422 0.940592
-0.472749 0.904286
-0.450142 0.844265
-0.409413 0.75445
-0.355107 0.64107
-0.311422 0.549536
-0.29232 0.504198
-0.293406 0.49613
-0.300684 0.499681
-0.303222 0.495143
-0.297816 0.477828
-0.286997 0.452281
-0.276388 0.427828
-0.26449 0.402118
-0.249436 0.372283
-0.23198 0.340387
-0.21275 0.306876
-0.195938 0.277859
-0.185756 0.258949
-0.183935 0.252163
-0.186624 0.25185
-0.189195 0.251094
-0.191419 0.249666
-0.189558 0.24294
-0.184255 0.23228
-0.146771 0.24176
0.239605 0.511315
1.12835 1.16412
2.48865 2.17516
4.08406 3.36298
5.35708 4.30787
6.16521 4.90581
6.55986 5.19773
6.68102 5.2899
6.56196 5.19563
6.29782 4.98649
5.83748 4.62201
5.26304 4.16717
4.82805 3.82276
4.49731 3.56089
4.35386 3.44731
4.37453 3.46367
4.44815 3.52196
4.45036 3.52371
4.37254 3.4621
4.21028 3.33362
4.03801 3.19722
3.92205 3.1054
3.80059 3.00923
3.69686 2.9271
3.60394 2.85353
3.4685 2.74629
3.2855 2.6014
3.08261 2.44075
2.85635 2.26161
2.6403 2.09054
2.51356 1.99019
2.43956 1.93159
2.40395 1.9034
2.4165 1.91334
2.41193 1.90972
2.39043 1.8927
2.35864 1.86752
2.30255 1.82312
2.2003 1.74215
2.06144 1.63221
1.90132 1.50543
1.74076 1.3783
1.60799 1.27317
1.52026 1.20371
1.47151 1.16511
1.42348 1.12708
1.37945 1.09222
1.30286 1.03158
1.2015 0.951327
1.12215 0.888495
1.06304 0.841698
1.02989 0.815449
1.02708 0.81322
1.02491 0.811502
1.0107 0.800249
0.983582 0.778781
0.945438 0.748579
0.910437 0.720866
0.883839 0.699806
0.856035 0.677792
0.816682 0.646633
0.763991 0.604913
0.718171 0.568634
0.692056 0.547957
0.668806 0.529548
0.644598 0.51038
0.609495 0.482587
0.565455 0.447717
0.516025 0.408578
0.457313 0.362091
0.404194 0.320033
0.360489 0.285429
0.334546 0.264887
0.325153 0.25745
0.318607 0.252267
0.313666 0.248355
0.308466 0.244237
0.305177 0.241633
0.301462 0.238692
0.290751 0.230211
0.276263 0.21874
0.2621 0.207526
0.246981 0.195555
0.235572 0.186521
0.231263 0.183109
0.231051 0.182942
0.232313 0.183941
0.231143 0.183015
0.225488 0.178537
0.21722 0.171991
0.210923 0.167005
0.184564 -0.0138567
-0.0916577 -2.61938
-0.731684 -9.58832
-1.68752 -17.8408
-2.8282 -27.6074
-3.72039 -34.8004
-4.236 -37.3675
-4.41562 -38.3242
-4.35362 -37.1783
-4.20884 -35.3766
-3.99432 -33.0569
-3.70524 -30.1942
-3.38423 -27.1215
-3.12478 -24.617
-2.94028 -22.7806
-2.81249 -21.455
-2.72227 -20.4657
-2.61702 -19.3918
-2.50941 -18.2909
-2.43324 -17.4404
-2.35878 -16.6193
-2.29323 -15.9025
-2.21334 -15.105
-2.12355 -14.2524
-2.0229 -13.359
-1.90909 -12.3931
-1.792 -11.4327
-1.67552 -10.4997
-1.5894 -9.78241
-1.52053 -9.197
-1.44732 -8.61352
-1.36557 -7.99777
-1.27778 -7.35804
-1.20721 -6.83071
-1.16886 -6.49926
-1.14804 -6.2745
-1.12712 -6.05659
-1.09421 -5.78126
-1.04292 -5.41544
-0.980143 -5.00022
-0.917476 -4.60277
-0.856663 -4.22625
-0.808975 -3.92284
-0.775861 -3.69837
-0.751053 -3.51497
-0.731586 -3.36283
-0.70245 -3.17137
-0.664734 -2.94724
-0.619536 -2.69727
-0.571127 -2.44187
-0.523986 -2.20145
-0.479898 -1.98192
-0.441892 -1.7944
-0.411989 -1.64626
-0.386474 -1.52131
-0.363035 -1.40846
-0.342727 -1.31096
-0.327165 -1.23098
-0.323461 -1.19642
-0.325541 -1.18422
-0.325795 -1.16627
-0.317346 -1.11817
-0.29841 -1.03402
-0.272694 -0.929286
-0.245212 -0.822212
-0.218752 -0.722217
-0.194921 -0.634443
-0.175214 -0.56274
-0.158338 -0.502353
-0.145237 -0.455571
